PRN,Toc,af0,af1,af2,IODE,Crs,Delta_n,M0,Cuc,e,Cus,Asqrt,Toe,Cic,OMEGA,Cis,i0,Crc,omega,OMEGA_DOT,IDOT,codeL2,GPS_Week,L2Pdata,accuracy,health,TGD,IODC,ttx,Fit_interval
25,360002,0.000420483760536,3.18323145621e-12,0,6,40.21875,4.47804367135e-09,2.08602393209,1.99861824512e-06,0.0111513076117,9.23499464989e-06,5153.7788353,359984,-5.96046447754e-08,2.02418585238,-2.16066837311e-07,0.953719090617,197.25,1.03039896432,-7.87782814316e-09,-3.59657838335e-10,1,2249,0,2,0,5.58793544769e-09,6,355429,4
31,360002,-0.00020935991779,-1.0231815395e-12,0,24,7.40625,4.8984183245e-09,2.38658802354,2.6635825634e-07,0.0107808418106,6.89551234245e-06,5153.64789581,359984,-1.47148966789e-07,1.01006492674,-7.45058059692e-08,0.954412418697,246.3125,0.501623475111,-7.98783272529e-09,-1.39648674071e-10,1,2249,0,2,0,-1.35041773319e-08,24,352858,4
2,360018,-0.000620536971837,2.6147972676e-12,0,57,3.96875,4.44697094847e-09,2.58324108625,1.76951289177e-07,0.0200136733474,1.08405947685e-06,5153.69189644,360000,3.3900141716e-07,-2.23479163963,-8.56816768646e-08,0.967097657854,358.40625,-1.32671736907,-8.03319175754e-09,-8.60750139413e-11,1,2249,0,2,0,-1.76951289177e-08,57,352849,4
4,360018,-2.65268608928e-05,8.18545231596e-12,0,43,-29.3125,4.37661087484e-09,-0.925064852756,-1.62236392498e-06,0.00232077320106,9.41194593906e-06,5153.70727158,360000,4.65661287308e-08,-0.025033657518,-4.47034835815e-08,0.962797132205,198.59375,-3.04137414857,-7.74067957323e-09,3.98588031363e-10,1,2249,0,2,0,-4.65661287308e-09,555,352926,4
5,360018,-0.000116077717394,-1.47792889038e-12,0,67,-116.09375,4.37089635109e-09,-0.125142879629,-5.91762363911e-06,0.00576669920701,6.81541860104e-06,5153.6187706,360000,-3.35276126862e-08,-1.15137808505,4.842877388e-08,0.964402115722,248.59375,1.1314492553,-8.11498087867e-09,-7.82175437889e-11,1,2249,0,2,0,-1.11758708954e-08,67,352850,4
6,360018,0.000572894699871,4.32009983342e-12,0,102,-16.5625,4.15624455284e-09,-2.46594066321,-8.00937414169e-07,0.00290467741433,1.42492353916e-06,5153.61264038,360000,5.58793544769e-09,-2.14629447607,1.09896063805e-07,0.988630738199,368.1875,-0.83527882179,-8.09783730743e-09,6.07168148133e-12,1,2249,0,2.82842707634,0,3.72529029846e-09,102,352851,4
7,360018,0.000240176916122,-7.04858393874e-12,0,56,10.5,4.88520348833e-09,2.98511073325,3.78116965294e-07,0.0167371740099,6.70552253723e-06,5153.5819912,360000,5.96046447754e-08,0.990503336246,-1.89989805222e-07,0.950315092369,243.625,-2.22471029664,-7.76782356103e-09,-3.85730352932e-11,1,2249,0,2,0,-1.11758708954e-08,56,352818,4
8,360018,-0.000108700245619,-1.81898940355e-12,0,34,116.0625,4.45089968355e-09,-0.474889001239,6.09457492828e-06,0.00833186495583,5.55999577045e-06,5153.66328049,360000,1.41561031342e-07,3.0566123524,3.72529029846e-09,0.960387103406,270.84375,0.214867252986,-8.25284376407e-09,1.09290266664e-10,1,2249,0,2,0,5.12227416039e-09,34,352818,4
9,360018,-0.000217383727431,7.04858393874e-12,0,37,-36.125,4.54197490577e-09,-0.148690382077,-1.97067856789e-06,0.00249273865484,9.54791903496e-06,5153.67004967,360000,-1.67638063431e-08,-0.0808972544039,0,0.95601460804,192.09375,1.9713604818,-7.87389940809e-09,4.07874132452e-10,1,2249,0,2,0,1.39698386192e-09,37,359208,4
10,360018,-2.48868018389e-05,-1.5916157281e-12,0,55,-115.28125,4.10588531232e-09,1.48643111244,-5.94183802605e-06,0.0084649445489,8.19563865662e-06,5153.69005585,360000,-1.28522515297e-07,-1.10879173369,7.264316082e-08,0.97714963569,234.625,-2.44203943156,-7.91282960111e-09,-1.01432796512e-10,1,2249,0,2,0,2.32830643654e-09,55,352818,4
11,360018,-0.000105449929833,-1.0231815395e-11,0,161,-19.5625,4.68090926437e-09,-1.22904164535,-9.79751348495e-07,0.00076025724411,1.36904418468e-06,5153.70545006,360000,4.47034835815e-08,-2.10269230658,1.11758708954e-08,0.964713907452,356.875,-2.69339212184,-8.3628483462e-09,1.85722021782e-11,1,2249,0,2,0,-8.84756445885e-09,929,352852,4
12,360018,-0.00034088594839,-4.54747350886e-12,0,79,44.9375,4.19124601079e-09,2.18052364603,2.28360295296e-06,0.00891618616879,9.6894800663e-06,5153.65982819,360000,1.19209289551e-07,2.10534734344,-1.19209289551e-07,0.966132812178,193.375,1.33507317093,-7.67567686561e-09,-3.47157317639e-10,1,2249,0,4,0,-1.25728547573e-08,79,352853,4
13,360018,0.000476822722703,6.13908923697e-12,0,115,-17.34375,4.3073222744e-09,-0.941981371797,-9.12696123123e-07,0.00676802394446,9.13441181183e-06,5153.66747093,360000,6.51925802231e-08,0.0777065013363,1.08033418655e-07,0.969899306896,207.8125,0.934964946049,-7.81389690874e-09,3.54300472323e-10,1,2249,0,2,0,-1.11758708954e-08,115,357412,4
14,360018,-2.60565429926e-05,8.98126018001e-12,0,71,52.46875,4.64233622908e-09,2.23341185041,2.76044011116e-06,0.0026650702348,9.72487032413e-06,5153.66925049,360000,-8.75443220139e-08,2.06825862944,3.91155481338e-08,0.94946709435,182.59375,-3.07884827418,-7.97961809741e-09,-4.43589905872e-10,1,2249,0,2,0,-7.91624188423e-09,71,353682,4
15,360018,1.38515606523e-05,3.29691829393e-12,0,63,-33.125,5.02556647787e-09,-1.45277084791,-1.60001218319e-06,0.0147344215075,9.63546335697e-06,5153.67828751,360000,2.68220901489e-07,-0.19657370525,2.36555933952e-07,0.932205480249,175.75,1.17901195657,-8.10569477758e-09,3.25013538118e-10,1,2249,0,2,0,-1.07102096081e-08,63,359941,4
16,360018,-0.000519865658134,1.70530256582e-12,0,69,61.78125,4.25874882255e-09,0.332040115421,3.35462391377e-06,0.0133927083807,9.39518213272e-06,5153.78874588,360000,-5.96046447754e-08,2.123704,1.99303030968e-07,0.96589106204,202.625,0.763049045404,-7.92961601462e-09,-4.21446126351e-10,1,2249,0,2,0,-1.02445483208e-08,69,352818,4
17,360018,0.000700319185853,2.38742359215e-12,0,94,115.625,4.22089010273e-09,-0.520112563793,5.88595867157e-06,0.0136603391729,6.52112066746e-06,5153.72176933,360000,-1.89989805222e-07,-3.13915007047,-1.11758708954e-08,0.975898805622,266.84375,-1.41932010689,-8.25784397235e-09,2.24652214809e-10,1,2249,0,2.8,0,-1.11758708954e-08,94,357276,4
18,360018,-0.000142540317029,-1.5916157281e-11,0,141,-25.59375,4.44839957941e-09,-2.58400951322,-1.31689012051e-06,0.00297229830176,1.79745256901e-06,5153.69354248,360000,-6.51925802231e-08,-2.13553239779,-6.33299350738e-08,0.973247249049,353.5625,-3.11205556807,-8.22855703814e-09,5.00020827875e-12,1,2249,0,2,0,-8.38190317154e-09,397,354799,4
19,360018,0.000278312712908,5.11590769747e-12,0,96,113.84375,4.16445918073e-09,1.62216602221,5.8189034462e-06,0.00910283625126,5.5655837059e-06,5153.61162758,360000,1.11758708954e-07,-3.09455961644,-7.45058059692e-09,0.974906506826,276.8125,2.24050649107,-7.92675875275e-09,7.53602819154e-11,1,2249,0,2,0,-1.53668224812e-08,96,352826,4
20,360018,0.000450437422842,-2.38742359215e-12,0,16,-125.4375,4.82662961993e-09,-1.82122074728,-6.33858144283e-06,0.00445494067389,5.47617673874e-06,5153.75392151,360000,5.96046447754e-08,-1.27208036755,-6.89178705216e-08,0.946819673446,265.4375,-2.91370926693,-8.25820113008e-09,-2.42867259253e-11,1,2249,0,2,0,-8.38190317154e-09,16,352854,4
21,360018,0.000154027249664,2.27373675443e-13,0,8,-20.40625,4.82091509618e-09,-0.536323431132,-1.18091702461e-06,0.0248551466502,1.6950070858e-06,5153.64985275,360000,-3.11061739922e-07,-2.23886591183,-3.35276126862e-07,0.961426724676,350.3125,-0.814924266787,-8.80822404074e-09,2.05365697163e-10,1,2249,0,2,0,-1.02445483208e-08,8,352818,4
22,360018,0.000427955295891,7.73070496507e-12,0,37,-15.03125,4.63912180947e-09,-0.735168261109,-7.0221722126e-07,0.0139320370508,9.0878456831e-06,5153.59111023,360000,-1.4528632164e-07,0.0234302027506,1.88127160072e-07,0.962725643787,209.0625,-1.82749785373,-8.14069623553e-09,3.98230873629e-10,1,2249,0,2,63,-7.91624188423e-09,37,352878,4
23,360018,6.35627657175e-06,1.5916157281e-12,0,195,-114.3125,4.16195907659e-09,2.67050469973,-5.94556331634e-06,0.00300356280059,7.80820846558e-06,5153.6521244,360000,-4.842877388e-08,-1.13550009594,5.58793544769e-09,0.972254072502,236.3125,-3.09939345765,-7.85497004817e-09,-5.35736601294e-11,1,2249,0,2,0,-8.38190317154e-09,707,359960,4
24,360018,-7.56205990911e-05,-1.60298441187e-11,0,60,5.96875,5.33236497155e-09,-2.42682882129,2.70083546638e-07,0.0137267307146,6.26593828201e-06,5153.65346527,360000,1.52736902237e-07,0.901533971983,-1.13621354103e-07,0.933944822551,243.28125,0.885232867468,-8.17426906255e-09,1.10718897601e-10,1,2249,0,2,0,2.32830643654e-09,60,352968,4
25,360018,0.000420483760536,3.18323145621e-12,0,107,40.21875,4.47768651362e-09,2.08835723376,1.99861824512e-06,0.0111513131997,9.23499464989e-06,5153.7788372,360000,-5.96046447754e-08,2.02418575144,-2.16066837311e-07,0.953719073062,197.25,1.03039915304,-7.87782814316e-09,-3.6001499607e-10,1,2249,0,2.82842707634,0,5.58793544769e-09,107,352855,4
26,360018,0.000241531059146,3.41060513165e-13,0,70,46.8125,5.05592488528e-09,1.3051578655,2.51270830631e-06,0.00785939127673,8.79354774952e-06,5153.64033699,360000,-1.86264514923e-08,1.97037296089,6.70552253723e-08,0.934481769077,196.875,0.448076805455,-8.20462746995e-09,-5.07878298027e-10,1,2249,0,2,0,6.98491930962e-09,70,352818,4
27,360018,0.000101328361779,-8.98126018001e-12,0,44,114.75,4.30767943214e-09,-0.46878932042,6.12251460552e-06,0.0113388781901,5.47058880329e-06,5153.66825104,360000,1.37835741043e-07,3.0790915794,1.39698386192e-07,0.96924921536,280.375,0.698233555819,-8.20534178542e-09,1.07147320259e-10,1,2249,0,2,0,1.86264514923e-09,44,352818,4
28,360018,1.42077915371e-05,1.5120349417e-11,0,200,8.53125,4.79341395065e-09,1.3970225041,4.20957803726e-07,0.00102265190799,6.68503344059e-06,5153.61392403,360000,3.16649675369e-08,0.952000275981,2.04890966415e-08,0.961503615651,252.78125,1.67912721142,-8.02604860285e-09,-8.89322758148e-11,1,2249,0,2,63,-1.39698386192e-09,200,352856,4
29,360018,-0.000586351379752,-2.04636307899e-12,0,38,103.46875,4.01516724783e-09,-0.440901163017,5.26569783688e-06,0.00219313648995,6.01261854172e-06,5153.58693123,360000,7.45058059692e-09,-3.125310725,2.98023223877e-08,0.978107754868,270.875,2.3937723484,-7.96033157976e-09,1.39291516337e-10,1,2249,0,2,0,-1.02445483208e-08,38,352857,4
30,360018,-0.000530142802745,1.25055521494e-12,0,89,11.03125,5.3695093759e-09,2.83555911813,5.14090061188e-07,0.00612526456825,6.55651092529e-06,5153.62854385,360000,-2.23517417908e-08,0.998126804239,-1.00582838059e-07,0.935439747815,240.125,-2.65257104886,-8.21534220198e-09,-3.75015620906e-11,1,2249,0,2,0,3.72529029846e-09,89,352818,4
32,360018,-0.000397517345846,-1.15960574476e-11,0,85,-19.65625,4.59947730098e-09,0.205574438932,-9.77888703346e-07,0.00662569282576,9.27038490772e-06,5153.70529747,360000,-1.11758708954e-08,-0.0681594701555,1.54599547386e-07,0.959690349172,201.78125,-2.25638683694,-8.0035476656e-09,3.91444876679e-10,1,2249,0,2,0,4.656613e-10,85,352830,4
4,364498,-2.64905393124e-05,8.18545231596e-12,0,44,-26.25,4.43625621645e-09,-0.271745999449,-1.50315463543e-06,0.00232037587557,9.48458909988e-06,5153.70639801,364480,4.842877388e-08,-0.0250682569935,4.65661287308e-08,0.962798589271,196.59375,-3.04126039353,-7.80461080765e-09,3.67872466222e-10,1,2249,0,2,0,-4.65661287308e-09,556,357318,4
3,367202,-0.000362519174814,4.66116034659e-12,0,21,-131.84375,3.98195157855e-09,-2.80539534777,-6.73532485962e-06,0.00446370872669,8.42846930027e-06,5153.72842407,367184,4.47034835815e-08,-1.10617441379,-8.00937414169e-08,0.977396548467,222.8125,1.01478107327,-7.7560373558e-09,2.60725145963e-11,1,2249,0,2,0,1.86264514923e-09,21,364308,4
6,367202,0.000572925433516,4.32009983342e-12,0,12,-23.0625,4.20517516242e-09,-1.41824879589,-1.25356018543e-06,0.00290446169674,1.44727528095e-06,5153.61181831,367184,-8.38190317154e-08,-2.14635345215,-9.31322574616e-09,0.988630284694,369.71875,-0.835088779954,-8.23355724642e-09,4.28589281035e-11,1,2249,0,2,0,3.72529029846e-09,12,360018,4
8,367202,-0.000108719803393,-1.81898940355e-12,0,19,108.9375,4.42089843388e-09,0.573000070359,5.75929880142e-06,0.00833084003534,5.80586493015e-06,5153.66132355,367184,1.63912773132e-07,3.0565536572,1.39698386192e-07,0.960388212298,266.28125,0.214831227166,-8.14426781287e-09,6.64313385605e-11,1,2249,0,2,0,5.12227416039e-09,19,360018,4
17,367202,0.000700338743627,2.38742359215e-12,0,13,118.78125,4.17053086221e-09,0.527707968629,6.10016286373e-06,0.0136592575582,5.79096376896e-06,5153.7197094,367184,-1.49011611938e-07,-3.13920899681,-1.24797224999e-07,0.97590002277,273.90625,-1.41932495208,-8.27141596625e-09,1.3536278126e-10,1,2249,0,2,0,-1.11758708954e-08,13,360018,4
25,367202,0.000420506577939,3.18323145621e-12,0,7,34.25,4.44089926699e-09,3.13622092081,1.77323818207e-06,0.0111523144878,9.59075987339e-06,5153.77638054,367184,3.91155481338e-08,2.02413037999,-3.91155481338e-08,0.953717010347,188.8125,1.030318931,-7.70389232661e-09,-4.14302971668e-10,1,2249,0,2,0,5.58793544769e-09,7,360055,4
32,367202,-0.000397600233555,-1.15960574476e-11,0,9,-23.46875,4.52804575414e-09,1.25314459146,-1.17160379887e-06,0.00662734836806,1.01886689663e-05,5153.70981789,367184,-1.32247805595e-07,-0.0682165371269,6.14672899246e-08,0.959692817115,185.5,-2.25613011383,-7.96854620765e-09,3.28942273195e-10,1,2249,0,2,0,4.65661287308e-10,9,361716,4
1,367218,0.000212017446756,-4.2064129957e-12,0,25,-35.90625,4.06445501515e-09,-1.65571612608,-1.75461173058e-06,0.0123606711859,1.2144446373e-06,5153.65169144,367200,1.76951289177e-07,-2.13804583149,-2.60770320892e-08,0.989377348681,367.4375,0.938173128322,-8.03997775449e-09,8.7503644878e-11,1,2249,0,2,0,4.65661287308e-09,25,360018,4
2,367218,-0.000620518811047,2.6147972676e-12,0,58,10.28125,4.4283987463e-09,-2.6497776419,6.59376382828e-07,0.0200152375037,5.15952706337e-07,5153.6890316,367200,1.86264514923e-07,-2.23485076639,2.36555933952e-07,0.96709825765,368.03125,-1.32671310027,-7.98247535928e-09,1.82864759908e-10,1,2249,0,2,0,-1.76951289177e-08,58,360049,4
3,367218,-0.000362519640476,4.66116034659e-12,0,56,-131.84375,3.98195157855e-09,-2.80306260055,-6.73532485962e-06,0.00446370837744,8.42846930027e-06,5153.72841644,367200,4.47034835815e-08,-1.1061745279,-8.00937414169e-08,0.977396551392,222.8125,1.01478199637,-7.7560373558e-09,2.60725145963e-11,1,2249,0,2,0,1.86264514923e-09,56,360018,4
4,367218,-2.64681875706e-05,8.18545231596e-12,0,45,-26.28125,4.47768651362e-09,0.124979669173,-1.50129199028e-06,0.00232033221982,9.43057239056e-06,5153.70631599,367200,-1.30385160446e-08,-0.0250895541549,4.28408384323e-08,0.962799396802,196.28125,-3.04125875652,-7.84925552443e-09,3.6858678169e-10,1,2249,0,2,0,-4.65661287308e-09,557,360018,4
5,367218,-0.000116087961942,-1.47792889038e-12,0,68,-126.625,4.45589989183e-09,0.924998268039,-6.4205378294e-06,0.00576593505684,6.96070492268e-06,5153.61775589,367200,-7.45058059692e-08,-1.15143649644,4.65661287308e-08,0.964401520314,251.78125,1.13152305659,-8.10319467344e-09,-7.57174396496e-11,1,2249,0,2,0,-1.11758708954e-08,68,360050,4
7,367218,0.000240126159042,-7.04858393874e-12,0,58,9.46875,4.90091842864e-09,-2.24785516014,2.9057264328e-07,0.0167377284961,6.37583434582e-06,5153.58081055,367200,1.50874257088e-07,0.990446873459,-1.32247805595e-07,0.950315016298,248.53125,-2.22468958757,-7.79853912617e-09,3.4644300217e-11,1,2249,0,2,0,-1.11758708954e-08,58,360018,4
9,367218,-0.000217332970351,7.04858393874e-12,0,38,-30.4375,4.56554731623e-09,0.901666047153,-1.6875565052e-06,0.00249204807915,9.62056219578e-06,5153.6685276,367200,-2.421438694e-08,-0.0809539497941,-1.11758708954e-08,0.956017560209,190,1.97118770093,-7.86925635754e-09,4.10731394326e-10,1,2249,0,2,0,1.39698386192e-09,38,360018,4
10,367218,-2.48979777098e-05,-1.5916157281e-12,0,56,-121.8125,3.98945189097e-09,2.53642207109,-6.42240047455e-06,0.00846388936043,7.44685530663e-06,5153.69342613,367200,-5.40167093277e-08,-1.10884856075,-1.34110450745e-07,0.977150045307,246.71875,-2.44186319967,-7.7131784277e-09,-2.82154610015e-11,1,2249,0,2,0,2.32830643654e-09,56,364453,4
11,367218,-0.000105523969978,-1.0231815395e-11,0,162,-24.28125,4.69019536546e-09,-0.177566879619,-1.26659870148e-06,0.000761560746469,8.04662704468e-07,5153.70853996,367200,-2.98023223877e-08,-2.10275268121,6.51925802231e-08,0.964713594388,367.78125,-2.69470508935,-8.45035199108e-09,2.85726187357e-12,1,2249,0,2,0,-8.84756445885e-09,930,360051,4
12,367218,-0.000340919010341,-4.54747350886e-12,0,83,49.3125,4.12731477637e-09,-3.05247051094,2.59280204773e-06,0.00891525880434,1.00638717413e-05,5153.66135788,367200,2.04890966415e-08,2.10529313354,1.86264514923e-09,0.966130314977,185.75,1.33506852909,-7.57174396496e-09,-4.29660754238e-10,1,2249,0,4,0,-1.25728547573e-08,83,360052,4
13,367218,0.000476866494864,6.13908923697e-12,0,116,-24.5,4.40054044303e-09,0.108153894941,-1.13993883133e-06,0.00676703103818,9.1977417469e-06,5153.6654892,367200,0,0.0776499244425,7.07805156708e-08,0.969901703156,205.3125,0.935013748996,-7.85854162552e-09,3.57872049664e-10,1,2249,0,2,0,-1.11758708954e-08,116,360133,4
14,367218,-2.59918160737e-05,8.98126018001e-12,0,72,61.375,4.54983237592e-09,-2.99932081288,3.27825546265e-06,0.00266537978314,9.81986522675e-06,5153.66820335,367200,-3.16649675369e-08,2.06820132841,-5.96046447754e-08,0.949464496207,184.3125,-3.07911553469,-7.87175646168e-09,-4.11445709794e-10,1,2249,0,2,0,-7.91624188423e-09,72,360018,4
15,367218,1.38753093779e-05,3.29691829393e-12,0,64,-40.15625,5.19985945216e-09,-0.402593266266,-1.94273889065e-06,0.0147338133538,9.78447496891e-06,5153.67747116,367200,-8.00937414169e-08,-0.196633800461,1.49011611938e-07,0.932206466255,176.25,1.17901664083,-8.44356599413e-09,3.54300472323e-10,1,2249,0,2,0,-1.07102096081e-08,64,360223,4
16,367218,-0.000519853085279,1.70530256582e-12,0,93,53.40625,4.25803450709e-09,1.38208331048,2.87219882011e-06,0.0133927633287,9.75094735622e-06,5153.79009056,367200,-1.6950070858e-07,2.12364744943,5.58793544769e-08,0.965887549573,198.6875,0.763114556339,-7.89640034534e-09,-5.12164190837e-10,1,2249,0,2,0,-1.02445483208e-08,93,361789,4
18,367218,-0.000142654404044,-1.5916157281e-11,0,142,-15.875,4.39911181209e-09,-1.53361145666,-9.77888703346e-07,0.00297143601347,1.61491334438e-06,5153.69544411,367200,6.89178705216e-08,-2.13559243302,-3.53902578354e-08,0.973247459709,354.40625,-3.11228633901,-8.28677374882e-09,1.03932900651e-10,1,2249,0,2,0,-8.38190317154e-09,398,360053,4
19,367218,0.000278349500149,5.11590769747e-12,0,97,128.1875,4.11017120513e-09,2.67223979079,6.47082924843e-06,0.00910300284158,5.38863241673e-06,5153.61347389,367200,1.26659870148e-07,-3.0946170389,1.00582838059e-07,0.97490716514,278.59375,2.24064734668,-7.93247327649e-09,1.45720355552e-10,1,2249,0,2,0,-1.53668224812e-08,97,361908,4
20,367218,0.000450420193374,-2.38742359215e-12,0,17,-136.4375,4.83770150969e-09,-0.770810868875,-6.99982047081e-06,0.00445562857203,5.63636422157e-06,5153.75650406,367200,8.94069671631e-08,-1.2721397591,-9.31322574616e-09,0.946819448156,264.25,-2.91398546001,-8.28677374882e-09,-3.60729311538e-11,1,2249,0,2.82842707634,0,-8.38190317154e-09,17,360054,4
21,367218,0.000154028646648,2.27373675443e-13,0,32,-14.71875,4.966278294e-09,0.513878644148,-1.22934579849e-06,0.0248543100897,1.68010592461e-06,5153.64819717,367200,3.35276126862e-08,-2.23892909526,-4.41446900368e-07,0.961427175255,349.34375,-0.814928128891,-8.87644116798e-09,4.000166623e-11,1,2249,0,2,0,-1.02445483208e-08,32,360018,4
22,367218,0.000428010709584,7.73070496507e-12,0,81,-9.375,4.60554898246e-09,0.315073125706,-4.1164457798e-07,0.0139332524268,9.46596264839e-06,5153.59347343,367200,-2.19792127609e-07,0.0233718528001,4.47034835815e-08,0.962728404314,202.6875,-1.82750783522,-8.13498171178e-09,3.20727645308e-10,1,2249,0,2,63,-7.91624188423e-09,81,366582,4
23,367218,6.36791810393e-06,1.5916157281e-12,0,196,-115.40625,4.13052919598e-09,-2.56253866103,-5.99399209023e-06,0.00300179223996,7.09854066372e-06,5153.65542603,367200,-5.58793544769e-08,-1.1355567255,-3.72529029846e-08,0.972253642404,249.46875,-3.09934530863,-7.87211361942e-09,-4.32160858377e-11,1,2249,0,2,0,-8.38190317154e-09,708,360853,4
24,367218,-7.5735617429e-05,-1.5916157281e-11,0,70,12.15625,5.41129683081e-09,-1.37669979975,7.15255737305e-07,0.0137271427084,5.98840415478e-06,5153.65148163,367200,3.35276126862e-07,0.901475585459,5.77419996262e-08,0.933945018582,247.71875,0.885303381582,-8.31070331701e-09,3.21441960777e-12,1,2249,0,2,0,2.32830643654e-09,70,366822,4
26,367218,0.000241532921791,3.41060513165e-13,0,77,33.46875,4.97413576415e-09,2.35513013244,1.73971056938e-06,0.00785890535917,8.92579555512e-06,5153.64388084,367200,-9.685754776e-08,1.97031367906,-2.23517417908e-08,0.934478612099,194.90625,0.448308626768,-8.12140971789e-09,-4.41804117201e-10,1,2249,0,2,0,6.98491930962e-09,77,360056,4
27,367218,0.00010126363486,-8.98126018001e-12,0,51,110.8125,4.24803409053e-09,0.581340090257,5.80586493015e-06,0.0113382333657,5.9399753809e-06,5153.66710281,367200,-6.33299350738e-08,3.07903330114,1.84401869774e-07,0.969249981929,270.46875,0.698287597476,-8.11748098281e-09,-1.78578867098e-12,1,2249,0,2,0,1.86264514923e-09,51,364849,4
28,367218,1.43167562783e-05,1.5120349417e-11,0,201,8.75,4.80770026001e-09,2.44705893463,4.63798642158e-07,0.00102266820613,6.58445060253e-06,5153.61424637,367200,1.86264514923e-08,0.951942363443,3.72529029846e-09,0.961502916376,254.4375,1.67931008349,-8.04462080503e-09,-8.39320675361e-11,1,2249,0,2,63,-1.39698386192e-09,201,360018,4
29,367218,-0.000586366280913,-2.04636307899e-12,0,91,111.6875,3.99588073019e-09,0.609544846538,5.84125518799e-06,0.00219179631676,6.41122460365e-06,5153.5843296,367200,-1.11758708954e-08,-3.12536807871,-1.49011611938e-08,0.978109005663,263.28125,2.39355700832,-7.92068707127e-09,1.65006873199e-10,1,2249,0,2,0,-1.02445483208e-08,91,360057,4
30,367218,-0.000530133489519,1.25055521494e-12,0,90,9.875,5.32915055194e-09,-2.39742237582,3.35276126862e-07,0.006125416141,6.5378844738e-06,5153.62823296,367200,3.72529029846e-09,0.998067885214,-6.14672899246e-08,0.935439538617,240.40625,-2.6525603798,-8.18784105644e-09,-4.35732435719e-11,1,2249,0,2,0,3.72529029846e-09,90,360018,4
31,367218,-0.00020936736837,-1.0231815395e-12,0,25,7.96875,4.9244908391e-09,-2.84408371148,3.37138772011e-07,0.0107803834835,6.59748911858e-06,5153.64881897,367200,-8.00937414169e-08,1.01000716781,-1.75088644028e-07,0.954411415135,250.09375,0.501642811962,-8.00961934708e-09,-1.06790162525e-10,1,2249,0,2,0,-1.35041773319e-08,25,360058,4
3,374402,-0.00036248518154,4.66116034659e-12,0,22,-117.125,4.14195824347e-09,-1.75578810083,-6.09084963798e-06,0.00446552026551,7.80634582043e-06,5153.72279167,374384,1.09896063805e-07,-1.10623020071,-3.53902578354e-08,0.977396726943,239,1.01531938324,-7.78282418587e-09,1.28576784311e-11,1,2249,0,2,0,1.86264514923e-09,22,367218,4
12,374402,-0.000340951606631,-4.54747350886e-12,0,0,60.4375,4.20553232016e-09,-2.0047400577,3.12179327011e-06,0.00891604076605,9.98005270958e-06,5153.65900612,374384,1.35973095894e-07,2.10523905239,-5.58793544769e-09,0.966126891749,188.09375,1.33519013562,-7.62174604774e-09,-5.05378193887e-10,1,2249,0,2,0,-1.25728547573e-08,0,370986,4
16,374402,-0.000519840978086,1.70530256582e-12,0,1,46.1875,4.17731685916e-09,2.42980976703,2.28174030781e-06,0.0133930529701,9.75839793682e-06,5153.79101372,374384,-5.96046447754e-08,2.12359083158,-2.01165676117e-07,0.965885182572,195.21875,0.763161612562,-7.65817613663e-09,-4.27874965567e-10,1,2249,0,2,0,-1.02445483208e-08,1,371053,4
19,374402,0.000278385356069,5.11590769747e-12,0,2,129.125,3.97909431668e-09,-2.56300658123,6.94021582603e-06,0.00910333578941,5.00492751598e-06,5153.61288071,374384,-2.421438694e-08,-3.09467425363,8.94069671631e-08,0.974908843106,286.9375,2.24059015389,-7.86425614926e-09,2.36438420038e-10,1,2249,0,2,0,-1.53668224812e-08,2,371196,4
1,374418,0.000211987178773,-4.2064129957e-12,0,26,-24.71875,4.19910348094e-09,-0.605666530751,-1.08405947685e-06,0.0123603525571,1.87754631042e-06,5153.64837837,374400,-1.30385160446e-08,-2.13810428677,1.54599547386e-07,0.989376580649,358.84375,0.938316481128,-8.30320300459e-09,3.4644300217e-11,1,2249,0,2,0,4.65661287308e-09,26,367218,4
2,374418,-0.000620500184596,2.6147972676e-12,0,68,12.5,4.55876131928e-09,-1.59962666049,1.12876296043e-06,0.0200154965278,1.0896474123e-06,5153.68811989,374400,-2.27242708206e-07,-2.23490877402,5.45755028725e-07,0.967097347715,365.40625,-1.32669307585,-8.42642242289e-09,1.05004373854e-10,1,2249,0,2,0,-1.76951289177e-08,68,367249,4
4,374418,-2.64090485871e-05,8.18545231596e-12,0,46,-18.09375,4.5391176439e-09,1.17482216212,-7.84173607826e-07,0.0023212172091,9.4510614872e-06,5153.708498,374400,9.31322574616e-09,-0.0251464133919,7.45058059692e-09,0.962802002259,196.0625,-3.04094086735,-7.88711424425e-09,3.96087927223e-10,1,2249,0,2,0,-4.65661287308e-09,558,367218,4
5,374418,-0.000116098672152,-1.47792889038e-12,0,93,-145.71875,4.35982446133e-09,1.97483471767,-7.57351517677e-06,0.00576688197907,6.94952905178e-06,5153.62203026,374400,-6.33299350738e-08,-1.15149486688,-1.24797224999e-07,0.964401780714,249.875,1.13189900606,-7.9606887375e-09,-1.00004165575e-11,1,2249,0,2,0,-1.11758708954e-08,93,372132,4
